chromophore_smiles,solvent_original,canonical_chromophore_smiles,canonical_solvent_smiles,absorption_nm,emission_nm,lifetime_ns,quantum_yield,log_extinction,source_dataset
CN(C)c1ccc(C#Cc2ccccc2)cc1,CCCCCCCCCCCCCCCCCl,CN(C)c1ccc(C#Cc2ccccc2)cc1,CCCCCCCCCCCCCCCCCl,330.0,360.5,0.66,0.409,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,C1CCCCC1,CN(C)c1ccc(C#Cc2ccccc2)cc1,C1CCCCC1,316.9,345.0,0.38,0.35,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,Cc1ccccc1,CN(C)c1ccc(C#Cc2ccccc2)cc1,Cc1ccccc1,326.3,366.0,0.58,0.39,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,CC(C)=O,CN(C)c1ccc(C#Cc2ccccc2)cc1,CC(C)=O,329.4,410.5,1.83,0.103,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,C1COCCO1,CN(C)c1ccc(C#Cc2ccccc2)cc1,C1COCCO1,326.6,372.5,0.71,0.32,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,C1CCOC1,CN(C)c1ccc(C#Cc2ccccc2)cc1,C1CCOC1,328.8,386.0,0.58898,0.244,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,CC1CCCO1,CN(C)c1ccc(C#Cc2ccccc2)cc1,CC1CCCO1,327.1,377.5,0.41361,0.314,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,CCOCC,CN(C)c1ccc(C#Cc2ccccc2)cc1,CCOCC,324.2,368.5,0.41106,0.11,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,CCOC(C)=O,CN(C)c1ccc(C#Cc2ccccc2)cc1,CCOC(C)=O,327.5,382.5,1.16,0.25,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,CN(C)C=O,CN(C)c1ccc(C#Cc2ccccc2)cc1,CN(C)C=O,333.3,418.5,1.24424,0.3,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,CS(C)=O,CN(C)c1ccc(C#Cc2ccccc2)cc1,CS(C)=O,336.3,423.5,0.75728,0.29,,deep4chem
CN(C)c1ccc(C#Cc2ccccc2)cc1,CC#N,CN(C)c1ccc(C#Cc2ccccc2)cc1,CC#N,329.9,415.5,1.24975,0.102,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CO,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CO,365.9,547.0,,,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)O,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)O,367.6,510.0,0.475,0.006,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)CC(C)(C)C,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)CC(C)(C)C,371.7,380.0,0.59,0.032,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCCCCCCCCCCCCCCC,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCCCCCCCCCCCCCCC,376.0,385.0,0.62,0.3,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCCCCCCCCCCCCCCCCl,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCCCCCCCCCCCCCCCCl,374.0,423.6,1.54,0.33,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,C1CCCCC1,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,C1CCCCC1,375.4,383.0,0.67,0.455,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,Cc1ccccc1,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,Cc1ccccc1,372.9,427.0,1.52,0.38,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)=O,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)=O,367.6,543.0,1.26,0.49,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,C1COCCO1,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,C1COCCO1,366.0,446.0,2.27,0.066,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,C1CCOC1,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,C1CCOC1,370.9,505.0,1.26,0.4,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC1CCCO1,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC1CCCO1,368.2,468.0,2.55,0.099,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCOCC,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCOCC,364.7,453.0,2.05,0.29,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCOC(C)=O,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CCOC(C)=O,366.8,482.0,2.25,0.33,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CN(C)C=O,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CN(C)C=O,372.9,566.0,0.77,0.17,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CS(C)=O,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CS(C)=O,376.6,573.0,0.6,0.029,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC#N,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC#N,366.2,571.0,0.64,0.024,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CO,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CO,359.0,465.0,,0.001,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)O,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)O,360.5,441.5,1.32,0.013,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)CC(C)(C)C,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)CC(C)(C)C,364.5,377.5,0.73,0.31,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCCCCCCCCCCCCCCC,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCCCCCCCCCCCCCCC,365.5,370.0,0.75,0.314,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCCCCCCCCCCCCCCCCl,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCCCCCCCCCCCCCCCCl,370.5,382.5,0.92,0.339,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1CCCCC1,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1CCCCC1,359.5,426.0,1.35,0.351,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,Cc1ccccc1,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,Cc1ccccc1,369.5,381.0,0.9,0.324,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)=O,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC(C)=O,362.0,427.0,1.51,0.428,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1COCCO1,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1COCCO1,360.5,450.0,2.38,0.303,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1CCOC1,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,C1CCOC1,361.9,482.0,2.43,0.15,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC1CCCO1,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC1CCCO1,354.5,464.5,2.68,0.248,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCOCC,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCOCC,354.5,458.5,0.95939,0.216,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCOC(C)=O,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CCOC(C)=O,357.0,470.5,2.47,0.14,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CN(C)C=O,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CN(C)C=O,367.5,524.0,1.7,0.065,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CS(C)=O,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CS(C)=O,370.0,548.5,1.92,0.053,,deep4chem
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC#N,COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,CC#N,360.5,544.0,1.48,0.134,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CO,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CO,380.5,493.2,,0.006,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)O,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)O,380.5,494.0,0.32396,0.017,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)CC(C)(C)C,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)CC(C)(C)C,383.5,396.5,0.74,0.044,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCCCCCCCCCCCCCCC,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCCCCCCCCCCCCCCC,383.0,398.0,0.71,0.056,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCCCCCCCCCCCCCCCCl,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCCCCCCCCCCCCCCCCl,390.0,402.5,0.92,0.093,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1CCCCC1,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1CCCCC1,381.5,462.5,1.73114,0.363,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,Cc1ccccc1,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,Cc1ccccc1,381.5,463.5,1.67885,0.337,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)=O,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC(C)=O,388.0,401.5,0.98,0.047,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1COCCO1,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1COCCO1,375.0,503.0,1.53459,0.254,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1CCOC1,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,C1CCOC1,379.5,534.0,0.72402,0.131,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC1CCCO1,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC1CCCO1,382.0,517.5,1.35532,0.223,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCOCC,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCOCC,372.5,503.0,0.46088,0.201,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCOC(C)=O,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCOC(C)=O,375.0,503.0,1.19384,0.174,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CN(C)C=O,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CN(C)C=O,379.5,571.0,1.0608,0.046,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CS(C)=O,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CS(C)=O,387.0,578.5,1.22059,0.037,,deep4chem
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC#N,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CC#N,375.0,576.0,0.7676,0.012,,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,Cc1ccccc1,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,Cc1ccccc1,518.0,542.0,,0.76,5.049768,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1COCCO1,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1COCCO1,514.0,561.0,,0.66,5.076429,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1CCOC1,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,C1CCOC1,518.0,568.0,,0.62,5.099218,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CCOC(C)=O,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CCOC(C)=O,514.0,566.0,,0.56,5.183031,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,ClCCl,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,ClCCl,523.0,593.0,,0.44,5.104859,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,ClC(Cl)Cl,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,ClC(Cl)Cl,520.0,581.0,,0.45,5.090868,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CC(C)=O,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CC(C)=O,519.0,598.0,,0.2,5.143755,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CC#N,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CC#N,521.0,609.0,,0.06,4.787878,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CN(C)C=O,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CN(C)C=O,527.0,611.0,,,5.040262,deep4chem
CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CS(C)=O,CCN(CC)c1ccc2cc(C=CC(=O)C=C(O)C=Cc3cc4ccc(N(CC)CC)cc4oc3=O)c(=O)oc2c1,CS(C)=O,540.0,621.0,,0.05,5.027631,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,Cc1ccccc1,CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,Cc1ccccc1,511.0,570.0,,0.39,4.766413,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,C1COCCO1,CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,C1COCCO1,513.0,581.0,,0.36,4.789581,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CCOC(C)=O,CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CCOC(C)=O,516.0,589.0,,0.35,4.80618,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,ClC(Cl)Cl,CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,ClC(Cl)Cl,525.0,605.0,,0.24,4.907841,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CC(C)=O,CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CC(C)=O,526.0,613.0,,0.11,4.799451,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CC#N,CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CC#N,532.0,637.0,,0.01,,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CN(C)C=O,CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CN(C)C=O,546.0,638.0,,0.04,,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CS(C)=O,CCN(CC)c1ccc2cc(C=CC(O)=C3CCC(=Cc4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CS(C)=O,556.0,639.0,,0.02,4.723291,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,Cc1ccccc1,CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,Cc1ccccc1,447.0,502.0,,0.66,4.745254,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CCOC(C)=O,CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CCOC(C)=O,447.0,518.0,,0.5,4.69457,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,ClCCl,CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,ClCCl,456.0,525.0,,0.52,4.702293,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,ClC(Cl)Cl,CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,ClC(Cl)Cl,455.0,515.0,,0.53,4.641742,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CC(C)=O,CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CC(C)=O,456.0,532.0,,0.46,4.705872,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CC#N,CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CC#N,456.0,542.0,,0.36,4.721975,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CS(C)=O,CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CS(C)=O,470.0,556.0,,0.39,4.468022,deep4chem
CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CO,CCN(CC)c1ccc2cc(C=CC(O)=CC(C)=O)c(=O)oc2c1,CO,458.0,558.0,,0.35,4.591643,deep4chem
CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,Cc1ccccc1,CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,Cc1ccccc1,598.0,626.0,,0.849,6.109874,deep4chem
CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CCOC(C)=O,CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CCOC(C)=O,604.0,659.0,,0.418,5.038394,deep4chem
CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,ClC(Cl)Cl,CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,ClC(Cl)Cl,615.0,669.0,,0.504,5.142546,deep4chem
CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CC(C)=O,CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CC(C)=O,620.0,710.0,,0.032,5.111619,deep4chem
CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,ClCCl,CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,ClCCl,625.0,705.0,,0.271,5.173565,deep4chem
CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CC#N,CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CC#N,630.0,725.0,,0.012,5.10891,deep4chem
CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CN(C)C=O,CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CN(C)C=O,641.0,729.0,,0.096,5.081952,deep4chem
CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CS(C)=O,CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,CS(C)=O,652.0,741.0,,0.008,5.030758,deep4chem
CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,Cc1ccccc1,CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,Cc1ccccc1,629.0,658.0,,0.4,4.878119,deep4chem
CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,C1COCCO1,CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,C1COCCO1,629.0,675.0,,0.3,4.840194,deep4chem
CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CCOC(C)=O,CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CCOC(C)=O,636.0,693.0,,0.2,4.964194,deep4chem
CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,ClC(Cl)Cl,CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,ClC(Cl)Cl,644.0,706.0,,0.22,4.9443,deep4chem
CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CC(C)=O,CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CC(C)=O,653.0,734.0,,0.18,4.971893,deep4chem
CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,ClCCl,CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,ClCCl,653.0,730.0,,,,deep4chem
CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CC#N,CCN(CC)c1ccc2cc(C=CC3=C4CCC(=Cc5cc6ccc(N(CC)CC)cc6oc5=O)C4=[O+][B-](F)(F)O3)c(=O)oc2c1,CC#N,655.0,758.0,,,,deep4chem
